2212	0	0	7000	7000	0	0	0	0	0	0	0
2212	0	0	-7000	7000	0	0	0	0	0	0	0
1	0	0	38.1343	38.1343	0	0	0	0	0	0	0
-2	0	0	-43.2195	43.2195	0	0	0	0	0	0	0
-24	0	0	-5.08522	81.3538	0	0	0	0	0	0	0
21	0	0	3.56339	3.56339	0	0	0	0	0	0	0
-3	0	0	-9.79787	9.79787	0	0	0	0	0	0	0
21	2.23664	4.74182	-6.16673	8.09419	0	0	0	0	0	0	0
-3	-2.23664	-4.74182	-0.0677558	5.26707	0	0	0	0	0	0	0
1	4.44089e-16	2.77556e-17	40.1404	40.1404	0	0	0	0	0	0	0
-2	0	2.77556e-17	-43.2195	43.2195	0	0	0	0	0	0	0
-24	-2.07563	-0.145171	-3.06306	81.2791	0	0	0	0	0	0	0
21	2.07563	0.145171	-0.0160939	2.08076	0	0	0	0	0	0	0
21	-8.88178e-16	8.88178e-16	14.4305	14.4305	0	0	0	0	0	0	0
-3	8.88178e-16	1.33227e-15	-9.79787	9.79787	0	0	0	0	0	0	0
21	2.64385	5.36555	-7.60756	9.6775	0	0	0	0	0	0	0
-3	-1.13819	-3.0593	1.81533	3.76832	0	0	0	0	0	0	0
21	-1.50566	-2.30625	10.4248	10.7825	0	0	0	0	0	0	0
21	0	0	7.6011	7.6011	0	0	0	0	0	0	0
-2	0	0	-1.55449	1.55449	0	0	0	0	0	0	0
21	2.5269	0.44199	6.04761	6.56918	0	0	0	0	0	0	0
-2	-2.5269	-0.44199	-0.00100365	2.5864	0	0	0	0	0	0	0
21	0	0	431.364	431.364	0	0	0	0	0	0	0
21	0	0	-4.49774	4.49774	0	0	0	0	0	0	0
21	-2.19697	-0.093105	431.092	431.098	0	0	0	0	0	0	0
21	2.19697	0.093105	-4.22601	4.76387	0	0	0	0	0	0	0
21	0	0	0.596881	0.596881	0	0	0	0	0	0	0
1	0	0	-125.464	125.464	0	0	0	0	0	0	0
21	0.401794	-2.13329	-1.41945	2.59368	0	0	0	0	0	0	0
1	-0.401794	2.13329	-123.448	123.467	0	0	0	0	0	0	0
21	2.3616	-0.239416	1.25378	2.68449	0	0	0	0	0	0	0
21	-0.173342	0.332152	-3.77031	3.78888	0	0	0	0	0	0	0
21	-2.18826	-0.0927358	429.382	429.388	0	0	0	0	0	0	0
3	0	0	7.75262	7.75262	0	0	0	0	0	0	0
21	0	0	-1.07441	1.07441	0	0	0	0	0	0	0
3	0.00173156	2.0102	6.48472	6.80753	0	0	0	0	0	0	0
21	-0.00173156	-2.0102	0.193501	2.0195	0	0	0	0	0	0	0
21	1.42465	0.211682	-10.9543	11.0485	0	0	0	0	0	0	0
21	-1.06076	-2.1437	-2.1034	3.18511	0	0	0	0	0	0	0
1	-0.363885	1.93201	-111.809	111.827	0	0	0	0	0	0	0
21	2.56914	1.17078	0.244296	2.83388	0	0	0	0	0	0	0
21	-0.27901	-1.27325	-0.545098	1.41285	0	0	0	0	0	0	0
21	-0.101869	0.195198	-2.21573	2.22664	0	0	0	0	0	0	0
21	-1.48424	1.6533	320.935	320.943	0	0	0	0	0	0	0
21	-0.704442	-1.74522	108.438	108.454	0	0	0	0	0	0	0
21	-0.101446	0.194388	-2.20653	2.2174	0	0	0	0	0	0	0
21	0	1.11022e-16	15.194	15.194	0	0	0	0	0	0	0
-2	0	0	-1.55449	1.55449	0	0	0	0	0	0	0
21	1.32044	0.852525	6.93009	7.10609	0	0	0	0	0	0	0
-2	-2.77412	-0.357864	0.0591264	2.81713	0	0	0	0	0	0	0
21	1.45368	-0.49466	6.65025	6.82523	0	0	0	0	0	0	0
21	-1.11022e-16	0	0.714052	0.714052	0	0	0	0	0	0	0
1	-5.55112e-16	-5.55112e-17	-125.464	125.464	0	0	0	0	0	0	0
21	1.31866	0.187713	-8.88869	8.98793	0	0	0	0	0	0	0
1	-0.383862	1.9275	-106.153	106.171	0	0	0	0	0	0	0
21	-2.27681	-2.41871	-4.27599	5.41461	0	0	0	0	0	0	0
21	1.34201	0.303496	-5.43259	5.60412	0	0	0	0	0	0	0
21	-5.55112e-16	-8.32667e-17	431.364	431.364	0	0	0	0	0	0	0
21	2.22045e-16	5.55112e-17	-5.18891	5.18891	0	0	0	0	0	0	0
21	-1.48551	1.65304	320.4	320.407	0	0	0	0	0	0	0
21	2.14105	1.08274	-0.188779	2.40667	0	0	0	0	0	0	0
21	-0.832778	0.0439803	-2.13855	2.2954	0	0	0	0	0	0	0
21	-0.602683	-1.33981	-0.431261	1.53111	0	0	0	0	0	0	0
21	-0.707141	-1.74578	108.368	108.385	0	0	0	0	0	0	0
21	1.48707	0.305835	0.165172	1.52715	0	0	0	0	0	0	0
1	7.43849e-15	-7.21645e-15	40.1404	40.1404	0	0	0	0	0	0	0
-2	-7.66054e-15	7.43849e-15	-44.2196	44.2196	0	0	0	0	0	0	0
-24	-2.73043	0.48862	-4.16244	81.3487	0	0	0	0	0	0	0
21	2.05935	0.160928	-0.0594335	2.06648	0	0	0	0	0	0	0
21	0.671082	-0.649548	0.142678	0.944786	0	0	0	0	0	0	0
21	-3.18211	-2.29401	-7.88602	8.80781	0	0	0	0	0	0	0
21	0.886211	-0.0282266	-1.69661	1.91433	0	0	0	0	0	0	0
1	-0.364774	1.83103	-100.846	100.864	0	0	0	0	0	0	0
21	0.630567	-1.07953	-0.405708	1.31438	0	0	0	0	0	0	0
21	-1.46987	1.1074	-0.733047	1.98096	0	0	0	0	0	0	0
21	-0.700617	-1.72967	107.369	107.385	0	0	0	0	0	0	0
1	0	1.38778e-17	42.3974	42.3974	0	0	0	0	0	0	0
-2	2.22045e-16	0	-44.2196	44.2196	0	0	0	0	0	0	0
-24	-1.44688	0.618777	-3.70251	81.2943	0	0	0	0	0	0	0
21	2.09272	0.164312	-0.0832189	2.10081	0	0	0	0	0	0	0
